City part,Street,Size (m²),Price,Price per m²,Lower,Number of rooms,Floor,Number of floors,Built year,Renovation years,Renovations,Construction type,Heating type,Refurbishment,Features,Extra areas,Extra stuff,Security,URL
Paðilaièiuose,Þemynos ,51,300,5.88,FALSE,2,5,9,1986,0,FALSE,Blokinis,Centrinis,Árengtas,"Tualetas ir vonia atskirai, internetas, kabelinë televizija","Sandëliukas, balkonas, drabuþinë","Su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-zemynos-g-isnuomojamas-tvarkingas-2-atskiru-kambariu-4-839675/
Ðeðkinëje,Gelvonø ,50,350,7,FALSE,2,2,9,1980,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-gelvonu-g-gelvonu-g-nuomojamas-2-atskiru-kambariu-4-839649/
Baltupiuose,Didlaukio ,17,120,7.06,FALSE,1,7,9,1984,0,FALSE,Blokinis,Centrinis,Árengtas,"Tualetas ir vonia atskirai, nauja kanalizacija, nauja elektros instaliacija, internetas, kabelinë televizija",,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-didlaukio-g-isnuomuojamas-vienaskambarys-triju-kambariu-4-839647/
Þemuosiuose Paneriuose,Savanoriø p,35,220,6.29,FALSE,1,5,5,1965,0,FALSE,Mûrinis,Centrinis,Árengtas,,,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-zemuosiuose-paneriuose-savanoriu-pr-nuomojamas-1-kamb-butas-vilniuje-zemieji-4-839635/
Bajoruose,Bajorø keli,45,370,8.22,FALSE,2,2,4,2015,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,Virtuvë sujungta su kambariu,"Balkonas, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-bajoruose-bajoru-kelias-nuomojamas-2-kamb-butas-vilniuje-bajorai-4-839631/
Senamiestyje,Konstitucijos p,82,700,8.54,FALSE,2,7,27,2004,0,FALSE,Mûrinis,"Centrinis kolektorinis, kita",Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Terasa, balkonas, drabuþinë, sandëliukas","Viryklë, su baldais, kondicionierius, indaplovë, ðaldytuvas, virtuvës komplektas, skalbimo maðina, vonia, duðo kabina","Kodinë laiptinës spyna, ðarvuotos durys, videokameros, signalizacija, budintis sargas",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-konstitucijos-pr-isnuomojamas-labai-kokybiskai-ir-jaukiai-4-839625/
Naujamiestyje,K. Kalinausko ,90,1800,20,FALSE,3,3,7,2018,0,FALSE,Mûrinis,"Centrinis kolektorinis, kita",Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Terasa, balkonas, vieta automobiliui","Ðildomos grindys, viryklë, su baldais, kondicionierius, indaplovë, ðaldytuvas, virtuvës komplektas, plastikiniai vamzdþiai, skalbimo maðina, vonia, duðo kabina","Kodinë laiptinës spyna, ðarvuotos durys, videokameros, signalizacija, budintis sargas",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-k-kalinausko-g-prestiziniai-triju-kambariu-apartamentai-4-839623/
Senamiestyje,Uþupio ,55,650,11.82,FALSE,2,2,3,1940,0,FALSE,Mûrinis,"Centrinis, kita",Árengtas,"Internetas, kabelinë televizija, uþdaras kiemas, atskiras áëjimas","Balkonas, vieta automobiliui","Su baldais, þidinys","Ðarvuotos durys, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-uzupio-g-kokybiskai-suremontuotas-prabangus-butas-4-839621/
Justiniðkëse,Taikos ,46,330,7.17,FALSE,2,5,9,1984,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-isnuomojamas-tvarkingas-2-kambariu-butas-4-839615/
Senamiestyje,Sluðkø ,43,600,13.95,FALSE,2,4,5,2012,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-slusku-g-kokybiskai-irengtas-butas-senamiestyje-2-4-839613/
Naujamiestyje,Kauno ,32,290,9.06,FALSE,1,9,9,1978,0,FALSE,Mûrinis,Centrinis,Árengtas,"Nauja elektros instaliacija, internetas, kabelinë televizija, virtuvë sujungta su kambariu",Balkonas,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-naujamiestyje-salia-spartos-nuomojamas-4-839611/
Uþupyje,Uþupio ,84,1000,11.9,FALSE,3,2,2,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,"Internetas, aukðtos lubos","Terasa, vieta automobiliui","Su baldais, ðaldytuvas, virtuvës komplektas, skalbimo maðina, þidinys, vonia, duðo kabina","Kodinë laiptinës spyna, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-uzupio-g-stilingai-suremontuotas-3-kambariu-klasikinio-4-839593/
Paðilaièiuose,Giruliø ,63,400,6.35,FALSE,2,7,9,2008,0,FALSE,Mûrinis,Kita,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-giruliu-g-naujo-buto-nuoma-pasilaiciuose-2-kambariu-su-4-839579/
Ðiaurës miestelyje,Þygio ,49,450,9.18,FALSE,2,7,9,2009,0,FALSE,Mûrinis,Kita,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-zygio-g-nauju-butu-nuoma-siaures-miestelyje-2-4-839577/
Ðnipiðkëse,Linkmenø ,31,420,13.55,FALSE,1,4,5,2017,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Nauja elektros instaliacija, virtuvë sujungta su kambariu",,"Skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, indaplovë, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-linkmenu-g-visiskai-naujas-su-baldais-ir-buitine-4-839557/
Antakalnyje,Þolyno ,44,300,6.82,FALSE,1,1,2,1990,0,FALSE,Mûrinis,Dujinis,Árengtas,"Atskiras áëjimas, uþdaras kiemas, internetas, kabelinë televizija",Vieta automobiliui,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë",,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-zolyno-g-geroje-vietoje-antakalnyje-zolyno-g-4-839553/
Lazdynëliuose,Jonaþoliø ,54,360,6.67,FALSE,2,4,5,2003,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Aukðtos lubos, kabelinë televizija, virtuvë sujungta su kambariu",Balkonas,"Skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-lazdyneliuose-jonazoliu-g-nuomojamas-sviesus-2k-butas-lazdyneliu-4-839551/
Karoliniðkëse,Algimanto Petro Kavoliuko ,46,420,9.13,FALSE,2,8,9,2008,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-nuomojamas-2-kamb-butas-vilniuje-4-839535/
Antakalnyje,Antakalnio ,43,260,6.05,FALSE,2,4,5,1964,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-nuo-spalio-1d-isnuomojamas-labai-jaukus-2-4-839531/
Uþupyje,Paupio ,65,500,7.69,FALSE,2,2,2,1940,0,FALSE,Mûrinis,Dujinis,Árengtas,"Kabelinë televizija, nauja elektros instaliacija, internetas, butas per kelis aukðtus, virtuvë sujungta su kambariu, tualetas ir vonia atskirai, uþdaras kiemas",Vieta automobiliui,"Ðaldytuvas, skalbimo maðina, su baldais, virtuvës komplektas, viryklë, vonia",Ðarvuotos durys,http://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-paupio-g-nuomojamas-dvieju-aukstu-butas-puikioje-4-839525/
Senamiestyje,A. Domaðevièiaus ,85.09,700,8.23,FALSE,3,4,4,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,"Uþdaras kiemas, aukðtos lubos, virtuvë sujungta su kambariu","Terasa, balkonas","Duðo kabina, vonia, su baldais, skalbimo maðina, ðaldytuvas, viryklë, virtuvës komplektas","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-domaseviciaus-g-isnuomojamas-erdvus-ir-sviesus-kokybiskai-4-839523/
Antakalnyje,Vytauto Þalakevièiaus ,68.71,700,10.19,FALSE,3,5,6,2012,0,FALSE,Mûrinis,"Centrinis kolektorinis, kita",Árengtas,"Internetas, kabelinë televizija, virtuvë sujungta su kambariu, uþdaras kiemas","Terasa, balkonas, vieta automobiliui, sandëliukas","Viryklë, su baldais, ðaldytuvas, virtuvës komplektas, skalbimo maðina, duðo kabina","Kodinë laiptinës spyna, ðarvuotos durys, videokameros, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-isnuomojamas-prabangiai-irengtas-sviesus-ir-4-839515/
Paðilaièiuose,Paðilaièiø ,55,420,7.64,FALSE,2,1,6,2003,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-pasilaiciu-g-i-a-karta-isnuomojamas-labai-jaukus-erdvus-2-4-839509/
Lazdynuose,Architektø ,20,120,6,FALSE,1,4,5,1971,0,FALSE,Blokinis,Centrinis,Árengtas,"Tualetas ir vonia atskirai, internetas, kabelinë televizija","Balkonas, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-nuomojamas-1-kambarys-3-kambariu-bute-be-4-839501/
Virðuliðkëse,Juozo Rutkausko ,53,420,7.92,TRUE,2,1,4,2016,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Nauja kanalizacija, nauja elektros instaliacija",Terasa,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, indaplovë, vonia","Ðarvuotos durys, kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-juozo-rutkausko-g-juozo-rutkausko-g-isnuomojamas-naujas-4-839497/
Antakalnyje,Ðvyturio ,60,500,8.33,FALSE,3,2,5,1971,0,FALSE,Blokinis,Centrinis,Árengtas,"Kabelinë televizija, internetas",Balkonas,"Su baldais, skalbimo maðina","Kodinë laiptinës spyna, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-svyturio-g-nuomojamas-puikiai-irengtas-3-kambariu-butas-4-839493/
Paðilaièiuose,Grigalaukio ,37,410,11.08,FALSE,2,2,8,2018,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-grigalaukio-g-demesio-butas-laisvas-galima-keltis-ir-4-839491/
Pilaitëje,Karaliauèiaus ,71,500,7.04,FALSE,3,4,7,2005,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-karaliauciaus-g-nuomojamas-tvarkingas-triju-izoliuotu-4-839489/
Karoliniðkëse,Dariaus Gerbutavièiaus ,51,330,6.47,TRUE,2,4,5,1990,0,FALSE,Blokinis,Centrinis,Árengtas,"Internetas, kabelinë televizija","Sandëliukas, balkonas","Su baldais, virtuvës komplektas, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-dariaus-gerbutaviciaus-g-dgerbutaviciaus-gatveje-isnuomojamas-jaukus-4-839483/
Senamiestyje,Trakø ,46.88,600,12.8,FALSE,2,2,3,1940,0,FALSE,Mûrinis,Dujinis,Árengtas,"Kabelinë televizija, internetas",,"Vonia, su baldais, skalbimo maðina",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-traku-g-nuomojamas-4688-kvm-2-butas-traku-g-4-839475/
Naujamiestyje,Þemaitës ,15,149,9.93,FALSE,1,5,5,1980,0,FALSE,Mûrinis,Centrinis,Árengtas,"Atskiras áëjimas, tualetas ir vonia atskirai, kabelinë televizija","Vieta automobiliui, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-zemaites-g-puikus-pasiulymas-strategiskai-geroje-4-839471/
Karoliniðkëse,Sausio 13-osios ,50,300,6,FALSE,2,3,9,1987,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-sausio-13-osios-g-nuomojamas-tvarkingas-2-izoliuotu-kambariu-4-839467/
Ðnipiðkëse,Kalvarijø ,47,350,7.45,FALSE,2,3,5,1980,0,FALSE,Blokinis,Centrinis,Árengtas,"Tualetas ir vonia atskirai, nauja kanalizacija, nauja elektros instaliacija, internetas, kabelinë televizija","Balkonas, rûsys","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-vilniuje-snipiskese-kalvariju-g-butas-4-839465/
Paðilaièiuose,Ukmergës ,72,450,6.25,FALSE,2,9,9,2007,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Uþdaras kiemas, internetas, virtuvë sujungta su kambariu","Balkonas, vieta automobiliui, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, þidinys, indaplovë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-ukmerges-g-isnuomojamas-erdvus-dvieju-kambariu-butas-4-839459/
Senamiestyje,Pamënkalnio ,57,600,10.53,FALSE,2,4,4,1959,0,FALSE,Mûrinis,Centrinis,Árengtas,"Aukðtos lubos, tualetas ir vonia atskirai, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija",Balkonas,"Skalbimo maðina, su baldais, ðaldytuvas, viryklë, vonia",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pamenkalnio-g-2-kambariu-butas-senamiestyje-du-atskiri-4-839449/
Naujamiestyje,Jogailos ,57,600,10.53,FALSE,2,4,4,1959,0,FALSE,Mûrinis,Centrinis,Árengtas,"Aukðtos lubos, tualetas ir vonia atskirai, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija",Balkonas,"Skalbimo maðina, su baldais, ðaldytuvas, viryklë, vonia",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-jogailos-g-2-kambariu-butas-du-atskiri-kambariai-4-839447/
Senamiestyje,M. Valanèiaus ,150,1950,13,FALSE,4,2,4,1860,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,Aukðtos lubos,"Balkonas, vieta automobiliui, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, þidinys, indaplovë, duðo kabina, vonia","Ðarvuotos durys, signalizacija, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-m-valanciaus-g-isnuomojamas-autentiskas-4-kambariu-butas-m-4-839443/
Senamiestyje,Iðganytojo ,79,950,12.03,FALSE,3,2,2,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,"Uþdaras kiemas, tualetas ir vonia atskirai, internetas, kabelinë televizija",Vieta automobiliui,"Vonia, duðo kabina, viryklë, virtuvës komplektas, su baldais, skalbimo maðina, indaplovë, ðaldytuvas","Kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-isganytojo-g-nuomojamas-isskirtinis-jaukus-butas-4-839441/
Naujamiestyje,Gynëjø ,67,600,8.96,FALSE,2,7,9,2006,0,FALSE,Mûrinis,Centrinis,Árengtas,"Internetas, kabelinë televizija, virtuvë sujungta su kambariu, butas per kelis aukðtus, uþdaras kiemas, aukðtos lubos",Vieta automobiliui,"Viryklë, virtuvës komplektas, vonia, duðo kabina","Kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gyneju-g-nuomojamas-erdvus-ir-sviesus-2-kambariu-butas-4-839439/
Senamiestyje,Didþioji ,112,1000,8.93,FALSE,3,2,5,2000,0,FALSE,Mûrinis,"Kita, dujinis",Árengtas,,Vieta automobiliui,"Su baldais, ðaldytuvas, virtuvës komplektas, skalbimo maðina, vonia, duðo kabina","Kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-didzioji-g-isskirtiniai-3-kambariu-apartamentai-4-839437/
Ðnipiðkëse,Konstitucijos p,62,630,10.16,FALSE,2,9,27,2004,0,FALSE,Monolitinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-konstitucijos-pr-isnuomojamas-2-kambariu-62-m-butas-4-839427/
Fabijoniðkëse,Visoriø ,41.17,300,7.29,FALSE,1,5,6,2000,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-visoriu-g-isnuomojamas-gerai-irengtas-4117-kv-m-1-k-4-839423/
Þirmûnuose,Minties ,35,250,7.14,FALSE,2,2,12,1980,0,FALSE,Mûrinis,Centrinis,Árengtas,"Internetas, kabelinë televizija",Balkonas,"Su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, vonia",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-minties-g-vilniuje-zirmunuose-minties-g-4-839421/
Senamiestyje,Ðiauliø ,82,950,11.59,FALSE,2,1,4,2009,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Aukðtos lubos, tualetas ir vonia atskirai, internetas",Drabuþinë,"Skalbimo maðina, su baldais, duðo kabina","Ðarvuotos durys, signalizacija, kodinë laiptinës spyna, budintis sargas",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-siauliu-g-isnuomojamas-prabangus-isskirtinis-2k-82-4-839411/
Antakalnyje,Þiogø ,50,200,4,FALSE,2,2,2,1990,0,FALSE,Medinis,"Dujinis, kietu kuru",Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-ziogu-g-puiki-vieta-2-k-butas-privaciame-name-su-4-839405/
Naujamiestyje,V. Ðopeno ,27,190,7.04,FALSE,1,1,3,1975,0,FALSE,Mûrinis,Centrinis,Árengtas,"Aukðtos lubos, tualetas ir vonia atskirai, uþdaras kiemas, internetas, kabelinë televizija",Vieta automobiliui,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-v-sopeno-g-nuomojamas-pilnai-irengtas-ekonomiskas-vieno-4-839391/
Justiniðkëse,Taikos ,50.04,310,6.2,FALSE,2,2,9,1984,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomojamas-erdvus-2-kambariu-butas-4-839383/
Ðnipiðkëse,Konstitucijos p,98,990,10.1,FALSE,3,12,13,2007,0,FALSE,Monolitinis,"Centrinis, centrinis kolektorinis, dujinis, kita",Árengtas,"Virtuvë sujungta su kambariu, uþdaras kiemas","Terasa, balkonas","Ðaldytuvas, virtuvës komplektas, skalbimo maðina, vonia, duðo kabina, viryklë","Kodinë laiptinës spyna, ðarvuotos durys, videokameros, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-konstitucijos-pr-konstitucijos-pr-15-ekskliuzyviniai-4-839359/
Þvëryne,Þelvos ,137,1000,7.3,FALSE,4,3,3,1991,0,FALSE,Mûrinis,"Centrinis kolektorinis, kita, dujinis",Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, internetas, kabelinë televizija, virtuvë sujungta su kambariu, uþdaras kiemas","Balkonas, vieta automobiliui","Ðildomos grindys, viryklë, su baldais, kondicionierius, ðaldytuvas, virtuvës komplektas, plastikiniai vamzdþiai, skalbimo maðina, duðo kabina","Kodinë laiptinës spyna, ðarvuotos durys, videokameros, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-zelvos-g-isnuomojamas-isskirtinis-4-kambariu-butas-4-839357/
Antakalnyje,Kariø kapø ,90,900,10,FALSE,3,1,3,2000,0,FALSE,Mûrinis,"Kita, dujinis",Árengtas,Tualetas ir vonia atskirai,"Vieta automobiliui, balkonas, sandëliukas","Ðaldytuvas, skalbimo maðina, su baldais, virtuvës komplektas, viryklë, duðo kabina, vonia","Kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-kariu-kapu-g-puikiai-irengtas-ir-isplanuotas-3-kambariu-4-839355/
Þvëryne,Saltoniðkiø ,60,500,8.33,FALSE,2,6,10,2008,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Internetas, uþdaras kiemas",Balkonas,"Duðo kabina, su baldais",Signalizacija,http://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-saltoniskiu-g-saltoniskiu-g-zveryne-prie-pat-panoramos-4-839325/
Senamiestyje,Uþupio ,80,750,9.38,FALSE,3,2,2,1920,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-uzupio-g-3-kamb-butas-vienoje-graziausiu-vietu-4-839321/
Uþupyje,Uþupio ,80,750,9.38,FALSE,3,2,2,1920,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-uzupio-g-3-kamb-butas-vienoje-graziausiu-vietu-4-839319/
Senamiestyje,J. Basanavièiaus ,45,399,8.87,FALSE,1,2,3,1890,0,FALSE,Mûrinis,Centrinis,Árengtas,"Aukðtos lubos, uþdaras kiemas, internetas, kabelinë televizija","Sandëliukas, vieta automobiliui","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-isnuomojamas-vieno-kambario-butas-4-839291/
Trakø Vokëje,Liepø a,45,250,5.56,FALSE,1,2,2,2000,0,FALSE,Mûrinis,Kita,Árengtas,,Terasa,,,http://www.aruodas.lt/butu-nuoma-vilniuje-traku-vokeje-liepu-al-isnuomojamas-1-kambario-butas-traku-vokeje-4-839285/
Senamiestyje,Tilto ,35,370,10.57,FALSE,1,2,3,1960,0,FALSE,Mûrinis,Elektra,Árengtas,,"Sandëliukas, balkonas","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë",Ðarvuotos durys,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-tilto-g-isnuomojamas-1-kambario-butas-senamiestyje-4-839281/
Karoliniðkëse,Virginijaus Druskio ,47,350,7.45,FALSE,2,1,5,1978,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-virginijaus-druskio-g-nuomojamas-naujai-suremontuotas-butas-4-839279/
Senamiestyje,Vokieèiø ,87,1690,19.43,FALSE,3,2,4,2009,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-isnuomojamas-erdvus-3-kambariu-87-kvm-4-839267/
Ðiaurës miestelyje,Apkasø ,18,150,8.33,FALSE,1,1,5,1966,0,FALSE,Mûrinis,Centrinis,Árengtas,Internetas,,Su baldais,Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-apkasu-g-isnuomojamas-jaukus-ir-tvarkingas-1-kambario-4-839255/
Naujamiestyje,Savanoriø p,45,299,6.64,FALSE,2,3,5,1980,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-tvarkingas-2-kambariu-butas-naujamiestyje-4-839227/
Dvarèionyse,Kregþdþiø ,13,180,13.85,FALSE,1,3,3,1996,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-dvarcionyse-kregzdziu-g--tvarkingo-12-kv-m-buto-nuoma-privaciame-4-839175/
Þirmûnuose,Þirmûnø ,18,99,5.5,FALSE,1,1,5,1966,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-isnuomojamas-tvarkingas-kambarys-dveju-4-839173/
Karoliniðkëse,Algimanto Petro Kavoliuko ,46,420,9.13,FALSE,2,8,9,2008,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,Virtuvë sujungta su kambariu,"Balkonas, vieta automobiliui","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-nuomojamas-sviesus-bei-jaukus-2-ju-kambariu-4-839153/
Paðilaièiuose,Giruliø ,64,370,5.78,FALSE,2,8,9,2006,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-giruliu-g-isnuomojamas-naujos-statybos-2-kambariu-butas-4-839145/
